"Hour", kWh, kvarh, "Peak kW", "peak kVA", "Losses kWh", "Losses kvarh", "Peak Losses kW"
44, 20747.9703783242, 7579.72095309653, 21939.1326815154, 23338.7563845243, 110.607373029652, 313.403500236954, 135.319825602645
45, 20652.1313832714, 7564.0944377799, 21939.1326815154, 23338.7563845243, 114.457342982367, 318.314137355652, 135.319825602645
46, 19477.7002548383, 7137.54906854458, 21939.1326815154, 23338.7563845243, 105.159969860823, 303.785976138012, 135.319825602645
47, 18001.2310923816, 6654.58304848867, 21939.1326815154, 23338.7563845243, 106.217968517346, 302.635121082995, 135.319825602645
48, 16766.4214143458, 6236.63134518619, 21939.1326815154, 23338.7563845243, 103.263957551431, 296.765632687646, 135.319825602645
49, 15482.4240974978, 5782.78932777435, 21939.1326815154, 23338.7563845243, 97.1590843268531, 286.860451473738, 135.319825602645
50, 14447.8054306343, 5429.49692960502, 21939.1326815154, 23338.7563845243, 95.0988561836155, 282.791020412406, 135.319825602645
51, 13744.1059865588, 5188.39638405633, 21939.1326815154, 23338.7563845243, 92.9852843075433, 279.133535243489, 135.319825602645
52, 13268.3656923963, 5023.77687890429, 21939.1326815154, 23338.7563845243, 91.8502390466679, 277.095743179663, 135.319825602645
53, 12905.8888846034, 4888.50405080563, 21939.1326815154, 23338.7563845243, 89.2736683192332, 273.308962805649, 135.319825602645
54, 12711.0973077589, 4832.34616318474, 21939.1326815154, 23338.7563845243, 90.1191202498545, 274.195105523133, 135.319825602645
55, 12900.7647908453, 4911.1754741829, 21939.1326815154, 23338.7563845243, 93.1473642874452, 278.371991404723, 135.319825602645
56, 13817.2495146612, 5237.00864584733, 21939.1326815154, 23338.7563845243, 97.0207431026315, 284.524252983288, 135.319825602645
57, 15156.6694601962, 5702.67141391813, 21939.1326815154, 23338.7563845243, 100.455021002701, 290.661547034535, 135.319825602645
58, 16556.1233443952, 6185.77676230409, 21939.1326815154, 23338.7563845243, 104.569137849694, 298.0132386801, 135.319825602645
59, 18019.7384404891, 6693.74086331469, 21939.1326815154, 23338.7563845243, 110.886333947205, 308.704192366183, 135.319825602645
60, 19239.6269644524, 7096.0017621274, 21939.1326815154, 23338.7563845243, 111.053338461394, 310.992351998841, 135.319825602645
61, 20207.397330156, 7431.06430817445, 21939.1326815154, 23338.7563845243, 114.918590805244, 317.879374227731, 135.319825602645
62, 21367.7253721554, 7800.77828854902, 21939.1326815154, 23338.7563845243, 111.860529389742, 316.021753727969, 135.319825602645
63, 21918.251225007, 7980.37151430227, 21939.1326815154, 23338.7563845243, 111.735276511019, 317.00368019011, 135.319825602645
64, 22439.9827404088, 8147.13204145228, 22439.9827404088, 23873.1771218391, 111.059253401719, 317.270012825758, 135.319825602645
65, 22702.8108148265, 8235.36065187678, 22702.8108148265, 24150.3371396816, 111.648102408566, 318.663057206202, 135.319825602645
66, 22437.8844836585, 8129.45665568873, 22702.8108148265, 24150.3371396816, 107.352486571234, 312.350317413046, 135.319825602645
67, 22208.2696264952, 8086.81451239798, 22702.8108148265, 24150.3371396816, 116.108844288368, 323.635383537036, 135.319825602645
68, 21414.4302937627, 7820.65240020986, 22702.8108148265, 24150.3371396816, 115.161756642008, 320.728833640747, 135.319825602645
69, 21396.6100638977, 7817.76239662716, 22702.8108148265, 24150.3371396816, 115.107116358585, 320.552639999136, 135.319825602645
70, 20243.6187754144, 7394.01821744003, 22702.8108148265, 24150.3371396816, 105.096567411144, 305.038735803071, 135.319825602645
71, 19386.8424684691, 7118.59400191353, 22702.8108148265, 24150.3371396816, 106.485554473357, 305.309198688488, 135.319825602645
72, 18257.4672283838, 6718.54665611311, 22702.8108148265, 24150.3371396816, 100.611059194472, 295.582229824753, 135.319825602645
73, 17093.9262950215, 6313.97947527148, 22702.8108148265, 24150.3371396816, 96.4065957577215, 288.158541920125, 135.319825602645
74, 16338.3769257921, 6062.70195530371, 22702.8108148265, 24150.3371396816, 95.8264248473304, 286.248892246369, 135.319825602645
75, 15523.8805133123, 5786.10259440903, 22702.8108148265, 24150.3371396816, 94.3632030483134, 283.177003205564, 135.319825602645
76, 14995.6882362092, 5593.48574481085, 22702.8108148265, 24150.3371396816, 91.0188833087594, 278.060027962327, 135.319825602645
77, 14677.2369151711, 5497.73409449158, 22702.8108148265, 24150.3371396816, 92.8703117716582, 280.113429750597, 135.319825602645
78, 14206.5834663588, 5348.60103967724, 22702.8108148265, 24150.3371396816, 93.3883714206343, 280.171130394593, 135.319825602645
79, 13758.5973674459, 5213.50823322012, 22702.8108148265, 24150.3371396816, 95.8156491106895, 282.849472232578, 135.319825602645
80, 14468.6358094377, 5450.98115195013, 22702.8108148265, 24150.3371396816, 95.9515878019245, 283.842950117441, 135.319825602645
81, 15805.5779852765, 5890.57468716282, 22702.8108148265, 24150.3371396816, 95.9802057770504, 285.669568707403, 135.319825602645
82, 17558.8999433859, 6480.93284889154, 22702.8108148265, 24150.3371396816, 98.6190420306047, 291.77009881621, 135.319825602645
83, 19143.3996168099, 7039.13568114763, 22702.8108148265, 24150.3371396816, 106.14848390026, 304.413838858124, 135.319825602645
84, 19078.1297218685, 7017.25496031398, 22702.8108148265, 24150.3371396816, 106.681077682447, 305.058282043385, 135.319825602645
85, 18896.877027714, 6942.64298679557, 22702.8108148265, 24150.3371396816, 102.636034698966, 299.290372766562, 135.319825602645
86, 18553.8838576951, 6828.18680535054, 22702.8108148265, 24150.3371396816, 102.729495677112, 298.862832526623, 135.319825602645
87, 18870.739855185, 6930.82108027219, 22702.8108148265, 24150.3371396816, 102.426224526865, 298.992352516299, 135.319825602645
88, 18514.7269390188, 6837.93753721064, 22702.8108148265, 24150.3371396816, 107.799320947192, 305.534214499868, 135.319825602645
89, 18432.066275539, 6807.87043284987, 22702.8108148265, 24150.3371396816, 107.215979662693, 304.618751430762, 135.319825602645
90, 18040.3194944514, 6698.66897511896, 22702.8108148265, 24150.3371396816, 113.379664886586, 312.149380355202, 135.319825602645
91, 17659.2010600145, 6593.37034327011, 22702.8108148265, 24150.3371396816, 118.602054791825, 318.42459658248, 135.319825602645
92, 17510.0350380085, 6545.89567552634, 22702.8108148265, 24150.3371396816, 119.293131665686, 319.085047958711, 135.319825602645
93, 17586.6436067371, 6573.46288113066, 22702.8108148265, 24150.3371396816, 119.038258148774, 318.872583432137, 135.319825602645
94, 17238.5488319587, 6456.73548919719, 22702.8108148265, 24150.3371396816, 118.940314819444, 318.172593165554, 135.319825602645
95, 16563.7241462678, 6216.69423986827, 22702.8108148265, 24150.3371396816, 114.62534905147, 311.410716005787, 135.319825602645
96, 16049.555190288, 6050.61817196518, 22702.8108148265, 24150.3371396816, 115.516172894699, 311.841075659026, 135.319825602645
97, 15077.9894221512, 5715.85656169953, 22702.8108148265, 24150.3371396816, 111.58494249473, 305.310028798359, 135.319825602645
98, 14395.9795767315, 5456.98694972945, 22702.8108148265, 24150.3371396816, 103.767278689836, 294.1308363252, 135.319825602645
99, 13869.5593400571, 5302.38201338292, 22702.8108148265, 24150.3371396816, 108.480564201019, 299.64394777055, 135.319825602645
100, 13260.1675568337, 5081.80313585068, 22702.8108148265, 24150.3371396816, 103.719496519469, 292.668490979748, 135.319825602645
101, 13072.0089402878, 5031.52196053036, 22702.8108148265, 24150.3371396816, 106.958696368929, 296.693901180314, 135.319825602645
102, 12847.3218328832, 4996.05521358817, 22702.8108148265, 24150.3371396816, 115.324184072705, 307.445211826157, 135.319825602645
103, 12869.9303780805, 5025.90802934522, 22702.8108148265, 24150.3371396816, 121.194152715187, 315.168856108755, 135.319825602645
104, 13706.1864337155, 5362.19779010747, 22702.8108148265, 24150.3371396816, 138.1492619936, 338.432113692047, 138.1492619936
105, 14242.9805933468, 5526.21724121865, 22702.8108148265, 24150.3371396816, 134.465063169049, 334.285504763999, 138.1492619936
106, 15114.9709188967, 5838.31586152699, 22702.8108148265, 24150.3371396816, 142.573900862314, 346.106847090683, 142.573900862314
107, 15919.3632332215, 6121.95472842886, 22702.8108148265, 24150.3371396816, 147.870115121189, 354.252022581047, 147.870115121189
108, 15740.6184994326, 6059.41997768894, 22702.8108148265, 24150.3371396816, 148.72002970212, 355.007471425318, 148.72002970212
109, 16775.1929108537, 6417.67035983101, 22702.8108148265, 24150.3371396816, 155.051055449837, 364.899514392772, 155.051055449837
110, 17978.5681167847, 6803.47266966856, 22702.8108148265, 24150.3371396816, 149.408646714856, 359.547206500462, 155.051055449837
111, 19124.9941139568, 7188.61809228174, 22702.8108148265, 24150.3371396816, 150.936548540141, 363.651692604506, 155.051055449837
112, 20387.0126537797, 7620.20833691924, 22702.8108148265, 24150.3371396816, 157.986368026692, 375.305597918889, 157.986368026692
113, 20225.8723065043, 7568.367328681, 22702.8108148265, 24150.3371396816, 157.983270058994, 374.985134335492, 157.986368026692
114, 20097.1248236354, 7524.68888919794, 22702.8108148265, 24150.3371396816, 159.857585521224, 377.107951223544, 159.857585521224
115, 17963.4978120614, 6836.43951257327, 22702.8108148265, 24150.3371396816, 165.66299696197, 380.766623942101, 165.66299696197
116, 17830.3489370907, 6773.96833000278, 22702.8108148265, 24150.3371396816, 158.488576381459, 371.1221453366, 165.66299696197
117, 17925.2115452683, 6771.88276598053, 22702.8108148265, 24150.3371396816, 147.061075380157, 356.227973124766, 165.66299696197
118, 17532.3430695232, 6636.89511283056, 22702.8108148265, 24150.3371396816, 144.693973862019, 352.483151962725, 165.66299696197
119, 16686.4217247889, 6345.01220291295, 22702.8108148265, 24150.3371396816, 139.774830815961, 344.688409701609, 165.66299696197
120, 15564.436539948, 5953.10476394263, 22702.8108148265, 24150.3371396816, 133.232001467832, 334.39865882213, 165.66299696197
121, 14965.3881229997, 5740.69660808328, 22702.8108148265, 24150.3371396816, 129.035654138972, 328.046914140204, 165.66299696197
122, 14151.2752471429, 5437.89700809528, 22702.8108148265, 24150.3371396816, 120.646147651916, 315.913869675278, 165.66299696197
123, 13464.7743007102, 5210.38739563906, 22702.8108148265, 24150.3371396816, 119.474798302221, 313.552780955702, 165.66299696197
124, 13007.6215803016, 5033.6747997597, 22702.8108148265, 24150.3371396816, 112.628728309522, 304.048072751683, 165.66299696197
125, 12878.6876717399, 4998.28842362693, 22702.8108148265, 24150.3371396816, 113.798527336494, 305.466711424203, 165.66299696197
126, 12145.0483417339, 4770.01665834364, 22702.8108148265, 24150.3371396816, 118.173031408523, 310.359090264283, 165.66299696197
127, 12404.343194054, 4884.16360435206, 22702.8108148265, 24150.3371396816, 126.92057411373, 322.033346757741, 165.66299696197
128, 12994.1549800212, 5078.75154678338, 22702.8108148265, 24150.3371396816, 126.020718420716, 321.59387018733, 165.66299696197
129, 14558.6158285876, 5657.68164046875, 22702.8108148265, 24150.3371396816, 142.458823838475, 345.229213700033, 165.66299696197
130, 15898.8077621986, 6083.72466127704, 22702.8108148265, 24150.3371396816, 138.305389269316, 341.607092868097, 165.66299696197
131, 17423.9654876831, 6624.64789580205, 22702.8108148265, 24150.3371396816, 151.575836303168, 361.446149802186, 165.66299696197
132, 18699.0264274947, 7033.91575103499, 22702.8108148265, 24150.3371396816, 147.834198549495, 358.723412056192, 165.66299696197
133, 20059.8630697165, 7486.38756900936, 22702.8108148265, 24150.3371396816, 149.052568749176, 362.833398775312, 165.66299696197
134, 21374.5342662758, 7914.79386689011, 22702.8108148265, 24150.3371396816, 146.627608321484, 362.328780744987, 165.66299696197
135, 22228.4017924828, 8197.00779053676, 22702.8108148265, 24150.3371396816, 148.281675123461, 366.269330803186, 165.66299696197
136, 22447.6910823167, 8228.60246701305, 22702.8108148265, 24150.3371396816, 135.616226321417, 349.978434745095, 165.66299696197
137, 22633.6155955794, 8307.04323704608, 22702.8108148265, 24150.3371396816, 141.366721817782, 358.002638482004, 165.66299696197
138, 22752.3333715071, 8367.59405888831, 22752.3333715071, 24242.2215191294, 148.263311784779, 367.414888370513, 165.66299696197
139, 22470.0787196069, 8258.12941208226, 22752.3333715071, 24242.2215191294, 142.502349207549, 359.16696274835, 165.66299696197
140, 21582.951140239, 7958.54165557206, 22752.3333715071, 24242.2215191294, 141.215578301007, 355.525483428323, 165.66299696197
141, 21982.6459184903, 8103.55678125029, 22752.3333715071, 24242.2215191294, 143.184460530772, 359.025373632344, 165.66299696197
142, 20923.0512645302, 7722.18417335105, 22752.3333715071, 24242.2215191294, 132.655616241767, 342.923616146233, 165.66299696197
143, 19873.0907072906, 7365.9725318816, 22752.3333715071, 24242.2215191294, 130.782951183492, 338.36534663269, 165.66299696197
144, 18456.6477219459, 6869.7772818521, 22752.3333715071, 24242.2215191294, 122.207949809323, 324.501693067611, 165.66299696197
145, 17523.7506555554, 6535.18798916926, 22752.3333715071, 24242.2215191294, 115.022145077753, 313.463819856602, 165.66299696197
146, 16434.8144896555, 6169.26190762436, 22752.3333715071, 24242.2215191294, 113.957132690792, 310.360451420999, 165.66299696197
147, 15669.470764433, 5883.95669953353, 22752.3333715071, 24242.2215191294, 105.774661387658, 298.477597801926, 165.66299696197
148, 15343.8930685118, 5808.44190849313, 22752.3333715071, 24242.2215191294, 113.730632101253, 308.462662417836, 165.66299696197
149, 14914.6398991305, 5661.95146745881, 22752.3333715071, 24242.2215191294, 111.692744858128, 305.216755633701, 165.66299696197
150, 14795.6766518159, 5646.30607975692, 22752.3333715071, 24242.2215191294, 117.305235931539, 312.448693206516, 165.66299696197
151, 15366.6932716492, 5888.64611578196, 22752.3333715071, 24242.2215191294, 132.130436206836, 332.73768199677, 165.66299696197
152, 16221.2034200011, 6194.54558580401, 22752.3333715071, 24242.2215191294, 138.762288033462, 342.750181234572, 165.66299696197
153, 17453.4026652635, 6623.29190667299, 22752.3333715071, 24242.2215191294, 144.287919322257, 352.011610029458, 165.66299696197
154, 18800.3932336596, 7078.75403532962, 22752.3333715071, 24242.2215191294, 146.602789445865, 357.423996134516, 165.66299696197
155, 20060.3516579615, 7483.9925042857, 22752.3333715071, 24242.2215191294, 146.599712872879, 359.676116558127, 165.66299696197
156, 21322.8410983486, 7896.80984529234, 22752.3333715071, 24242.2215191294, 143.779415434246, 358.456898987053, 165.66299696197
157, 22664.3778291951, 8329.28340084947, 22752.3333715071, 24242.2215191294, 140.598663626042, 357.074724994048, 165.66299696197
158, 23393.442321132, 8569.32616961849, 23393.442321132, 24913.5805261595, 141.141653854346, 359.433576150026, 165.66299696197
159, 23990.6258209996, 8751.85122543184, 23990.6258209996, 25537.1303625781, 136.358443498846, 354.402311730407, 165.66299696197
160, 24489.8117005421, 8909.60347821088, 24489.8117005421, 26060.159463575, 134.732687518096, 353.448184027456, 165.66299696197
161, 24447.7938622206, 8870.02386272701, 24489.8117005421, 26060.159463575, 127.990352069562, 344.423123075063, 165.66299696197
162, 24701.9757141721, 8981.86579054378, 24701.9757141721, 26284.2446584049, 136.178608374972, 355.930872816484, 165.66299696197
163, 24497.4455166982, 8934.21494511063, 24701.9757141721, 26284.2446584049, 143.53492466314, 365.221470020784, 165.66299696197
164, 23813.8594766098, 8676.49981059202, 24701.9757141721, 26284.2446584049, 133.526239248732, 350.324233212035, 165.66299696197
165, 23759.7146940801, 8671.90965989914, 24701.9757141721, 26284.2446584049, 136.577448226631, 354.224362620545, 165.66299696197
166, 22667.5469887294, 8280.48026418566, 24701.9757141721, 26284.2446584049, 128.619520334544, 341.243976652518, 165.66299696197
167, 21104.763092238, 7748.07581201247, 24701.9757141721, 26284.2446584049, 123.067435293838, 330.590796640509, 165.66299696197
168, 19700.9691296422, 7257.29825489225, 24701.9757141721, 26284.2446584049, 116.40241881213, 319.057562538735, 165.66299696197
169, 18150.2885024563, 6722.67133510136, 24701.9757141721, 26284.2446584049, 109.615179128009, 307.341671401299, 165.66299696197
170, 17419.1436444959, 6479.92670381513, 24701.9757141721, 26284.2446584049, 110.223654865221, 306.955676955495, 165.66299696197
171, 16655.0094662744, 6224.50456777596, 24701.9757141721, 26284.2446584049, 108.86665669286, 303.982831439094, 165.66299696197
172, 16142.0159250559, 6053.23042837456, 24701.9757141721, 26284.2446584049, 108.590053451024, 302.852424819528, 165.66299696197
173, 15728.3862016454, 5898.67595841239, 24701.9757141721, 26284.2446584049, 104.541265222125, 296.914533312849, 165.66299696197
174, 15599.7719969037, 5887.46116676705, 24701.9757141721, 26284.2446584049, 110.828616268184, 305.02134192365, 165.66299696197
175, 16006.0338705333, 6066.48972723603, 24701.9757141721, 26284.2446584049, 122.207500764228, 320.597601271044, 165.66299696197
176, 17093.3229488368, 6451.18861355005, 24701.9757141721, 26284.2446584049, 127.550871633842, 329.324769749294, 165.66299696197
177, 18361.4021863206, 6908.83785634441, 24701.9757141721, 26284.2446584049, 137.291991211564, 344.303853213224, 165.66299696197
178, 19684.8086874203, 7338.43110070592, 24701.9757141721, 26284.2446584049, 135.590745467956, 344.386958949796, 165.66299696197
179, 21251.5316108953, 7877.89651123933, 24701.9757141721, 26284.2446584049, 142.944061607383, 357.183550573542, 165.66299696197
180, 22535.2654554837, 8365.11207169857, 24701.9757141721, 26284.2446584049, 151.52798467387, 370.32919780682, 165.66299696197
181, 22940.9505839475, 8413.06984213569, 24701.9757141721, 26284.2446584049, 137.545729915291, 353.581518018587, 165.66299696197
182, 23882.0530299823, 8740.12709733453, 24701.9757141721, 26284.2446584049, 141.654928977352, 361.112567307585, 165.66299696197
183, 24380.7135726024, 8888.74508554882, 24701.9757141721, 26284.2446584049, 137.209404837989, 356.321288666052, 165.66299696197
184, 24777.1653524281, 9007.10124352109, 24777.1653524281, 26363.531548573, 134.216701454836, 353.335219058622, 165.66299696197
185, 25140.0935480513, 9110.08979466365, 25140.0935480513, 26739.8212348476, 131.941906158089, 351.389068011407, 165.66299696197
186, 25116.8456633125, 9109.61205632959, 25140.0935480513, 26739.8212348476, 133.64197756076, 353.546352988957, 165.66299696197
187, 24760.1179454665, 9034.85905361181, 25140.0935480513, 26739.8212348476, 146.547846523209, 369.790626823968, 165.66299696197
188, 24219.0603944953, 8845.69790446316, 25140.0935480513, 26739.8212348476, 143.195519807716, 364.104938836852, 165.66299696197
189, 24352.3365269811, 8894.40891747512, 25140.0935480513, 26739.8212348476, 144.989159377527, 366.754586086802, 165.66299696197
190, 23370.2678748563, 8523.77666133063, 25140.0935480513, 26739.8212348476, 136.153182938076, 353.219239532012, 165.66299696197
191, 21882.2580788928, 8033.35816722673, 25140.0935480513, 26739.8212348476, 138.097891776011, 352.706858007896, 165.66299696197
192, 20506.7217120685, 7588.96884776649, 25140.0935480513, 26739.8212348476, 132.666720674451, 342.11703912294, 165.66299696197
193, 19134.1258508859, 7094.00625908206, 25140.0935480513, 26739.8212348476, 121.145201438909, 324.288698202402, 165.66299696197
194, 18269.2896259334, 6810.84189844723, 25140.0935480513, 26739.8212348476, 120.75195508958, 322.260626178974, 165.66299696197
195, 17803.3112289159, 6643.69908599515, 25140.0935480513, 26739.8212348476, 117.80873200145, 317.592054302424, 165.66299696197
196, 17302.1897398876, 6489.42148092174, 25140.0935480513, 26739.8212348476, 119.942854584241, 319.603615726254, 165.66299696197
197, 17349.7504270748, 6518.18044311594, 25140.0935480513, 26739.8212348476, 124.170661707861, 325.2472272961, 165.66299696197
198, 17234.4990768436, 6494.1319635343, 25140.0935480513, 26739.8212348476, 127.573508250288, 329.569702913296, 165.66299696197
199, 17649.0114476522, 6682.79080210497, 25140.0935480513, 26739.8212348476, 142.022508856744, 349.361037335206, 165.66299696197
200, 18195.6166692857, 6883.21229268736, 25140.0935480513, 26739.8212348476, 148.605130586445, 358.961337889284, 165.66299696197
201, 18516.8963020889, 7001.97015220142, 25140.0935480513, 26739.8212348476, 150.634035338845, 362.226822366909, 165.66299696197
202, 19422.6294680111, 7296.74612833405, 25140.0935480513, 26739.8212348476, 149.648563002666, 362.555956539382, 165.66299696197
203, 20888.6898620796, 7833.08195811383, 25140.0935480513, 26739.8212348476, 154.851700202435, 371.300767295312, 165.66299696197
204, 21882.6242669631, 8083.2315344651, 25140.0935480513, 26739.8212348476, 141.610293001779, 356.63299369717, 165.66299696197
205, 22168.8730529361, 8170.51762965109, 25140.0935480513, 26739.8212348476, 140.000334680906, 355.116395565481, 165.66299696197
206, 20288.0955397073, 7443.85549424854, 25140.0935480513, 26739.8212348476, 132.085397733453, 342.619465354733, 165.66299696197
207, 19149.102823175, 7137.50632973794, 25140.0935480513, 26739.8212348476, 129.534145349177, 335.389721780751, 165.66299696197
208, 18958.1150786274, 7047.31046464125, 25140.0935480513, 26739.8212348476, 122.520905994846, 325.760172315358, 165.66299696197
209, 18407.5349299522, 6847.64495154295, 25140.0935480513, 26739.8212348476, 117.902424917635, 318.702883705267, 165.66299696197
210, 18130.5705203702, 6749.43798014457, 25140.0935480513, 26739.8212348476, 116.13827770423, 315.913213734984, 165.66299696197
211, 18530.944313571, 6908.97747659202, 25140.0935480513, 26739.8212348476, 124.162368565791, 327.212644745329, 165.66299696197
212, 17888.9455788787, 6673.41157547601, 25140.0935480513, 26739.8212348476, 117.736828517089, 317.642809477838, 165.66299696197
213, 18274.6008728392, 6786.69836015372, 25140.0935480513, 26739.8212348476, 114.852625704851, 314.452782392954, 165.66299696197
214, 17854.1065697248, 6628.65500356407, 25140.0935480513, 26739.8212348476, 109.6311370147, 306.830246665795, 165.66299696197
215, 16887.8491487039, 6307.13827237862, 25140.0935480513, 26739.8212348476, 108.704980293268, 304.081913473805, 165.66299696197
216, 15968.8626367739, 6001.43918438441, 25140.0935480513, 26739.8212348476, 108.718612123611, 302.755688500629, 165.66299696197
217, 15067.256310956, 5681.89346397413, 25140.0935480513, 26739.8212348476, 103.091126116178, 294.074454529181, 165.66299696197
218, 14404.7795153516, 5448.66045507154, 25140.0935480513, 26739.8212348476, 100.228905916578, 289.440173376956, 165.66299696197
219, 14036.3044223669, 5315.75418947773, 25140.0935480513, 26739.8212348476, 97.9084747268075, 285.923408109682, 165.66299696197
220, 13408.2913134871, 5106.1758721012, 25140.0935480513, 26739.8212348476, 96.8795297705472, 283.793019006502, 165.66299696197
221, 13371.2358955149, 5089.17166001208, 25140.0935480513, 26739.8212348476, 95.6781892912876, 282.153171012975, 165.66299696197
222, 13610.6788560441, 5174.98249500965, 25140.0935480513, 26739.8212348476, 96.985538567253, 284.162846043768, 165.66299696197
223, 13791.380696451, 5249.78495565322, 25140.0935480513, 26739.8212348476, 99.8278477192146, 288.110001044439, 165.66299696197
